Emrakul,Halimar Depth,Serum Powder,Shelldock Isle,Shadwborn Apostle,Max Mulliagan,Exile Emrakul,Exile Shelldock Isle,Lose,Turn 4,Turn 5,Turn 4 + Turn 5 - Lose,Turn 6,Turn 7,Turn 8,Turn 9
2,3,1,2,48,1,1,1,33.31,6.9,15.43,-10.98,16.98,13.6699,8.84,4.88
3,1,0,3,49,1,2,0,31.03,5.43,14.62,-10.98,17.28,14.7299,10.6399,6.26
3,3,2,2,46,2,0,1,30.23,6.74,12.5099,-10.9801,15.34,14.36,11.78,9.04
3,1,1,3,48,1,1,0,31.2699,5.64,14.64,-10.9899,16.54,13.86,10.9799,7.08
4,0,1,4,47,3,1,2,26.2799,1.68,13.61,-10.9899,15.97,16,15.4599,10.99
4,1,4,4,43,1,1,1,33.8,6.72,16.09,-10.99,15.03,11.28,9.55,7.52
2,0,2,4,48,1,1,3,32.54,4.7,16.85,-10.99,18.08,13.51,9.21,5.11
4,4,2,2,44,3,2,1,30.53,7.01,12.53,-10.99,13.78,14.08,12.28,9.81
3,3,1,2,47,1,2,0,32.35,7.07,14.28,-11,15.53,13.48,10.24,7.04999
4,0,1,4,47,3,0,3,26.43,1.71,13.7199,-11.0001,15.8799,16.0099,15.37,10.89
4,3,1,2,46,3,1,1,29.54,6.52,12.01,-11.01,13.77,14.67,12.98,10.5
4,1,2,3,46,3,1,2,28.56,5.27,12.28,-11.01,13.94,14.92,13.96,11.07
4,0,1,4,47,2,2,2,26.86,1.73999,14.11,-11.01001,16.45,17.54,13.48,9.81
3,1,0,3,49,1,0,0,31.0099,5.3,14.69,-11.0199,17.38,14.59,10.7,6.32999
4,4,2,2,44,3,3,1,30.45,7.06,12.37,-11.02,14.14,14.0999,12.33,9.55
4,1,3,3,45,2,3,0,29.7599,5.74,12.9899,-11.03,14.52,14.5499,12.24,10.2099
3,1,0,3,49,1,0,2,31,5.3,14.67,-11.03,17.09,14.76,10.82,6.36
4,0,1,4,47,3,0,2,26.3699,1.68,13.65,-11.0399,15.8,16.03,15.45,11.01
3,1,4,3,45,3,1,0,29.79,5.97999,12.77,-11.04001,13.7199,14.23,13.2399,10.27
2,0,2,4,48,1,1,2,32.75,4.8,16.9,-11.05,18.09,13.3,9.04999,5.1
4,0,2,4,46,2,3,1,27.79,2.31,14.43,-11.05,16.02,16.81,13.01,9.62999
4,4,4,3,41,1,0,0,35.58,8.54,15.9899,-11.0501,14.18,10.5,8.42,6.79
3,3,4,4,42,0,2,3,40.65,12.32,17.27,-11.06,10.62,8.03,6.27,4.83
4,4,4,4,40,0,2,2,40.39,12.42,16.91,-11.06,10.69,8.09,6.27999,5.21
3,1,4,3,45,3,0,0,29.93,5.94999,12.92,-11.06001,13.78,14.11,13.15,10.16
4,3,2,4,43,0,3,3,39.8,11.76,16.97,-11.07,11.15,8.5,6.77,5.05
4,1,1,3,47,2,1,2,28.62,5.04,12.5099,-11.0701,15.16,15.44,13.15,10.09
2,4,3,4,43,1,0,0,38.3799,8.99,18.31,-11.0799,15.65,9.37999,5.72999,3.55
2,0,3,4,47,1,0,3,33.32,5.39,16.85,-11.08,16.9199,12.6,9.22999,5.7
4,0,3,4,45,2,3,1,28.58,2.79,14.71,-11.08,15.93,16,12.35,9.64
3,4,4,3,42,1,0,1,35.65,8.38,16.18,-11.09,14.6,10.68,8.2,6.31
2,0,3,4,47,1,1,3,33.19,5.42,16.68,-11.09,16.93,12.73,9.33,5.71
4,1,4,3,44,3,3,1,30.02,6.09,12.83,-11.1,13.42,13.8899,13.02,10.73
4,0,3,4,45,2,3,0,28.65,2.91,14.64,-11.1,15.75,16.08,12.37,9.6
2,3,1,2,48,1,1,0,33.42,6.98,15.34,-11.1,16.89,13.56,8.88,4.93999
4,3,1,2,46,2,3,1,30.08,6.78,12.19,-11.11,14.94,14.26,12.23,9.52
4,3,1,2,46,3,0,0,29.64,6.56999,11.9599,-11.11011,13.9199,14.4999,13.0599,10.36
4,0,1,4,47,2,2,3,26.9799,1.72,14.14,-11.1199,16.35,17.38,13.58,9.84
1,2,1,4,48,3,0,3,37.0199,8.6,17.2999,-11.12,15.58,11.65,6.92,2.94
4,0,1,4,47,2,3,3,26.96,1.73999,14.0999,-11.12011,16.41,17.36,13.53,9.9
4,2,4,4,42,0,3,2,39.01,11.19,16.6899,-11.1301,10.58,9.04999,7.63,5.85
4,3,2,4,43,0,3,2,39.8,11.57,17.09,-11.14,11.15,8.55,6.69,5.14999
4,3,1,2,46,2,2,0,30.08,6.69,12.25,-11.14,15.0799,14.31,12.11,9.47
4,0,1,4,47,3,1,3,26.45,1.67,13.63,-11.15,15.82,16.06,15.5,10.87
3,2,4,3,44,1,0,0,34.27,7.77,15.35,-11.15,14.02,11.31,9.62,7.66
4,3,1,2,46,2,2,1,30.02,6.74,12.12,-11.16,15.03,14.31,12.24,9.55
3,4,4,3,42,1,0,0,35.75,8.46999,16.12,-11.16001,14.62,10.72,8.02,6.3
4,0,1,4,47,2,3,2,27,1.79,14.03,-11.18,16.45,17.51,13.4899,9.73
3,2,4,3,44,1,1,0,34.3,7.76,15.35,-11.19,13.88,11.35,9.71,7.66
3,1,4,3,45,3,1,1,29.94,5.94999,12.8,-11.19001,13.6699,14.21,13.13,10.29
4,0,4,4,44,1,3,3,31.2099,3.59999,16.4,-11.20991,16.14,12.7099,11.06,8.9
1,1,1,4,49,3,0,2,36.07,8.06,16.79,-11.22,15.78,12.1399,7.7,3.46
4,4,4,3,41,1,1,1,35.6,8.4,15.9599,-11.2401,14.11,10.69,8.4,6.85
4,4,2,2,44,3,2,0,30.6699,6.98,12.44,-11.2499,13.96,14.0999,12.1399,9.71
3,4,4,3,42,1,1,1,35.8,8.38,16.17,-11.25,14.6,10.69,8.12,6.23999
4,3,1,2,46,2,3,0,30.07,6.7,12.12,-11.25,15.0799,14.46,12.03,9.54
2,0,3,4,47,1,1,2,33.32,5.29,16.78,-11.25,17.07,12.64,9.21,5.7
4,0,2,4,46,2,3,0,27.8399,2.26,14.32,-11.2599,16.25,16.76,12.87,9.71
2,3,1,2,48,1,0,0,33.46,6.98,15.22,-11.26,17,13.54,8.81,4.99
4,1,3,3,45,2,3,1,29.88,5.72999,12.8799,-11.27011,14.58,14.54,12.28,10.11
3,3,1,2,47,1,2,1,32.55,7.03,14.24,-11.28,15.4,13.51,10.28,7.01
4,3,2,2,45,3,3,1,30.2599,6.85,12.11,-11.2999,13.5,14.08,12.69,10.51
4,0,3,4,45,3,1,3,28.3499,2.7,14.34,-11.3099,14.8999,14.77,14.1499,10.78
2,4,3,4,43,1,1,1,38.59,8.97,18.31,-11.31,15.52,9.44,5.65,3.52
2,3,1,2,48,1,0,1,33.55,7.02,15.18,-11.35,16.84,13.6,8.87,4.95
4,4,2,4,42,0,3,3,40.33,11.83,17.15,-11.35,11.4699,8.3,6.15,4.77
3,0,4,4,45,2,0,0,30.15,4.10999,14.69,-11.35001,15.67,15.15,11.55,8.69
4,2,3,4,43,0,3,3,38.99,10.85,16.78,-11.36,10.87,9.22999,7.48,5.79
1,1,1,4,49,3,0,3,36.25,8.07,16.82,-11.36,15.69,12.26,7.48,3.42
4,0,2,4,46,3,1,2,27.41,2.17,13.88,-11.36,15.49,15.3299,14.82,10.89
4,1,4,4,43,1,0,0,34,6.63,16.0099,-11.3601,15.0799,11.29,9.56,7.43999
2,1,4,4,45,1,1,1,36.37,7.99,17.01,-11.37,15.21,10.65,7.71,5.06
3,0,4,4,45,2,1,0,30.08,4.12,14.59,-11.37,15.62,15.25,11.55,8.77
4,1,4,3,44,3,3,0,30.14,5.94,12.83,-11.37,13.37,13.85,13.2399,10.6399
4,0,1,4,47,3,1,1,26.6699,1.63,13.65,-11.3899,15.77,15.92,15.4599,10.9
4,4,4,3,41,1,0,1,35.72,8.45,15.87,-11.4,14.11,10.5,8.42,6.92
4,1,4,3,44,2,2,2,30.7599,6.22,13.1399,-11.4,13.85,13.5,12.21,10.32
4,0,0,4,48,3,1,0,25.97,1.17,13.4,-11.4,16.25,16.53,15.73,10.95
4,3,4,3,42,1,0,0,35.24,8.28,15.5599,-11.4001,13.8,10.57,9.01,7.53999
2,4,3,4,43,1,1,0,38.6,8.94,18.25,-11.41,15.57,9.41,5.7,3.54
4,0,4,4,44,2,3,0,29.6099,3.36,14.82,-11.4299,15.36,15.35,12.0499,9.45
4,0,3,4,45,3,1,2,28.34,2.68,14.23,-11.43,15.03,14.78,14.24,10.7
4,1,1,3,47,2,0,0,28.7999,5.01,12.35,-11.4399,15.18,15.6,13.0899,9.98
4,0,0,4,48,3,2,1,25.95,1.15,13.36,-11.44,16.18,16.5099,15.85,11.01
4,1,3,3,45,2,2,1,29.94,5.7,12.8,-11.44,14.44,14.4699,12.47,10.18
4,1,1,3,47,2,0,2,28.7499,4.99,12.31,-11.4499,15.25,15.47,13.0899,10.13
4,2,3,3,44,1,0,0,33.78,7.32,15,-11.46,13.93,11.67,10.15,8.14
3,2,2,2,47,2,2,0,29.53,6.23999,11.82,-11.47001,14.77,14.76,12.8099,10.0599
4,1,1,3,47,2,1,0,28.86,5.01,12.3799,-11.4701,15.18,15.54,13.01,10.03
4,3,4,3,42,1,1,0,35.23,8.2,15.55,-11.48,13.77,10.65,9.09,7.52
2,4,3,4,43,1,0,1,38.73,9.04999,18.2,-11.48001,15.47,9.29,5.72,3.55
4,4,3,4,41,0,2,2,40.55,12.21,16.85,-11.49,11.05,8.02,6.32999,5
3,2,4,3,44,1,0,1,34.36,7.56,15.31,-11.49,14.01,11.51,9.62,7.63
4,0,0,4,48,3,0,2,25.89,1.17,13.23,-11.49,16.1899,16.72,15.9599,10.84
2,0,3,4,47,1,0,2,33.53,5.25,16.79,-11.49,16.84,12.75,9.13,5.71
4,3,2,2,45,3,3,0,30.32,6.87,11.94,-11.51,13.55,14,12.86,10.4599
4,1,2,3,46,3,1,0,28.96,5.17,12.28,-11.51,13.75,14.91,14.02,10.91
3,0,4,4,45,2,0,1,30.2,4.07,14.62,-11.51,15.65,15.26,11.51,8.69
2,1,4,4,45,1,1,0,36.5599,7.88,17.16,-11.5199,15.1,10.53,7.72,5.04
4,0,1,4,47,3,0,1,26.76,1.63,13.61,-11.52,15.78,15.9399,15.5,10.78
3,0,4,4,45,2,1,1,30.1599,4.14,14.49,-11.5299,15.6299,15.25,11.54,8.81
4,0,0,4,48,3,1,3,25.97,1.19,13.25,-11.53,16.24,16.59,15.79,10.97
2,3,4,4,43,1,1,0,38.71,9.16,18.02,-11.53,15,9.02,5.99,4.09
3,4,3,2,44,3,2,1,31.03,7.01,12.49,-11.53,14.08,14.04,12.01,9.35
4,0,3,4,45,2,2,1,28.7499,2.84,14.37,-11.5399,15.77,16.08,12.45,9.74
4,0,0,4,48,3,3,1,25.9199,1.18,13.2,-11.5399,16.21,16.56,16.03,10.89
4,0,1,4,47,3,1,0,26.61,1.69,13.38,-11.54,15.8099,16.06,15.5099,10.93
4,0,0,4,48,3,0,1,25.95,1.16,13.25,-11.54,16.28,16.59,15.9,10.87
3,3,3,4,43,0,2,3,40.8,11.97,17.28,-11.55,11.1299,8.01,6.22,4.59
2,3,4,4,43,1,0,0,38.72,9.21,17.96,-11.55,14.7999,9.19,6.09,4.02
4,3,4,3,42,1,0,1,35.25,8.11,15.58,-11.56,13.77,10.62,9.03,7.64999
4,4,4,3,41,1,1,0,35.82,8.43,15.82,-11.57,14.17,10.5,8.43,6.83
2,1,4,4,45,1,0,0,36.52,7.82,17.13,-11.57,15.2299,10.63,7.62,5.05
4,0,0,4,48,3,0,0,25.91,1.16,13.17,-11.58,16.2599,16.64,15.92,10.93
4,0,2,4,46,2,2,1,27.96,2.27,14.11,-11.58,16.15,16.77,12.92,9.83
4,2,3,3,44,1,1,0,33.83,7.39999,14.85,-11.58001,13.91,11.74,10.0599,8.21999
3,4,4,3,42,1,1,0,35.98,8.49,15.9,-11.59,14.61,10.63,8.1,6.29
2,2,0,2,50,1,1,0,33.76,6.59,15.58,-11.59,17.61,14.05,8.43,3.98999
2,3,4,4,43,1,0,1,38.68,9.11,17.98,-11.59,15.0499,9.13,6.06,3.98999
4,0,3,4,45,2,2,0,28.84,2.79,14.46,-11.59,15.76,16.12,12.41,9.61
2,0,4,4,46,2,1,1,32.0199,5.52,14.8999,-11.6,15.7,14.77,10.05,7.04
4,1,1,3,47,2,0,1,28.89,5.02,12.26,-11.61,15.1,15.6599,13.02,10.0599
4,0,0,4,48,3,3,2,25.95,1.17,13.17,-11.61,16.24,16.5099,16.06,10.89
4,2,3,3,44,1,1,1,33.93,7.39,14.92,-11.62,13.9,11.41,10.18,8.27
3,2,2,2,47,2,2,1,29.7,6.25,11.83,-11.62,14.56,14.85,12.83,9.98
4,0,3,4,45,3,0,3,28.53,2.7,14.21,-11.62,14.99,14.7199,14.26,10.59
4,0,0,4,48,3,1,1,26.07,1.17,13.28,-11.62,16.17,16.58,15.85,10.8799
4,0,0,4,48,3,0,3,25.96,1.15,13.19,-11.62,16.34,16.56,15.87,10.94
3,1,2,3,47,1,0,0,31.94,5.94,14.37,-11.63,15.45,13.55,11,7.76
4,0,2,4,46,2,2,0,27.99,2.26,14.0999,-11.6301,16.27,16.75,12.87,9.76
4,0,0,4,48,3,3,3,25.97,1.17,13.16,-11.64,16.3,16.65,15.9099,10.85
4,2,4,4,42,0,2,3,39.11,11.06,16.4,-11.65,10.4899,9.18,7.76,6
4,0,1,4,47,2,3,0,27.36,1.71,14,-11.65,16.36,17.31,13.37,9.87999
4,0,1,4,47,3,0,0,26.83,1.68,13.5,-11.65,15.6,16.11,15.34,10.93
4,0,0,4,48,3,2,2,26.05,1.18,13.22,-11.65,16.23,16.49,15.9,10.92
3,1,2,3,47,1,1,1,31.89,5.89,14.35,-11.65,15.65,13.42,11.05,7.75
2,0,1,4,49,1,1,3,32.41,3.96999,16.79,-11.65001,18.98,14.17,9.07,4.61
4,0,4,4,44,1,3,2,31.5,3.63,16.21,-11.66,16.24,12.6299,11.02,8.77
4,0,0,4,48,3,1,2,26.05,1.16,13.22,-11.67,16.37,16.5,15.82,10.8799
2,1,3,3,47,1,1,0,33.86,6.78,15.4099,-11.6701,15.65,12.5099,9.58,6.22
2,4,4,3,43,2,0,1,34.12,7.7,14.74,-11.68,15.7099,12.8799,8.84,6.01
4,0,0,4,48,3,2,0,25.94,1.15,13.11,-11.68,16.5,16.63,15.8,10.87
4,1,2,3,46,3,0,0,29.09,5.19,12.21,-11.69,13.78,14.76,13.94,11.03
3,4,2,2,45,2,1,0,31.1,6.79,12.62,-11.69,15.34,14.42,11.24,8.49
3,4,2,2,45,2,1,1,31.1,6.74,12.6599,-11.7001,15.4599,14.2999,11.32,8.41
3,1,2,3,47,1,0,1,31.9299,5.84,14.38,-11.7099,15.6599,13.33,10.9799,7.88
4,0,3,4,45,3,0,2,28.4999,2.68,14.11,-11.7099,15.0799,14.7999,14.17,10.66
2,4,4,3,43,2,1,0,34.16,7.68,14.77,-11.71,15.69,12.8399,8.85,6.02
2,0,4,4,46,2,0,0,32.18,5.42,15.04,-11.72,15.75,14.46,10.24,6.92
2,1,4,4,45,1,0,1,36.58,7.89,16.96,-11.73,15.14,10.6,7.72999,5.11
2,1,3,3,47,1,0,0,33.78,6.75,15.2999,-11.7301,15.6299,12.6299,9.61,6.29
1,1,1,4,49,3,0,1,36.39,7.89,16.76,-11.74,15.67,12.2,7.68,3.42999
3,4,3,2,44,3,2,0,31.23,7,12.49,-11.74,14.03,14.02,11.8999,9.33
4,0,0,4,48,3,3,0,26.13,1.18,13.2099,-11.7401,16.16,16.47,15.89,10.95
4,2,3,3,44,1,0,1,33.9899,7.44999,14.79,-11.74991,13.98,11.53,10.13,8.12999
4,3,4,3,42,1,1,1,35.43,8.12,15.5599,-11.7501,13.7,10.48,9.13999,7.57
4,0,4,4,44,2,3,1,29.9,3.37,14.77,-11.76,15.42,15.37,11.78,9.4
3,2,4,4,43,0,2,3,40.05,11.26,17.02,-11.77,10.77,8.78,6.99,5.13
3,1,2,3,47,1,1,0,32.05,5.87,14.41,-11.77,15.6299,13.38,10.94,7.72999
4,1,1,3,47,2,1,1,29.08,5.02999,12.28,-11.77001,14.96,15.5599,13.0599,10.03
4,3,2,2,45,3,2,1,30.52,6.81,11.93,-11.78,13.38,14.03,12.73,10.59
4,4,2,4,42,0,2,3,40.72,11.8999,17.03,-11.7901,11.29,8.18,6.08,4.81
4,3,2,4,43,0,2,3,40.19,11.54,16.85,-11.8,11.1,8.54,6.67,5.12
3,2,2,2,47,3,0,0,29.38,6.06999,11.5,-11.81001,13.55,14.84,13.77,10.8799
2,4,4,3,43,2,1,1,34.2399,7.72,14.7,-11.8199,15.55,12.8,8.87,6.11
2,0,1,4,49,1,0,3,32.55,4.03,16.7,-11.82,19.06,14.06,9.08,4.52
2,3,4,4,43,1,1,1,38.92,9.06,18.04,-11.82,14.7199,9.13999,6.03,4.09
3,3,3,4,43,0,2,2,41.05,11.91,17.31,-11.83,10.94,8.12,6.01,4.67
1,3,0,4,48,3,0,3,37.43,8.38,17.22,-11.83,15.72,11.4,6.88,2.97
1,3,0,4,48,3,0,1,37.43,8.37,17.23,-11.83,15.77,11.2199,6.99,2.98999
4,1,3,3,45,2,2,0,30.27,5.76,12.68,-11.83,14.33,14.39,12.41,10.16
1,1,1,4,49,3,0,0,36.42,7.88,16.7,-11.84,15.58,12.22,7.72999,3.47
2,4,2,2,46,2,1,1,31.38,6.55,12.98,-11.85,16.1,14.69,10.9799,7.32
3,4,2,2,45,2,0,0,31.11,6.63,12.62,-11.86,15.39,14.31,11.3799,8.57
2,0,4,4,46,2,0,1,32.19,5.42,14.91,-11.86,15.89,14.54,10.14,6.90999
4,1,2,3,46,3,1,1,29.16,5.06,12.24,-11.86,13.78,14.76,14.01,10.99
4,0,1,4,47,2,3,1,27.3899,1.67,13.85,-11.8699,16.41,17.4199,13.37,9.89
4,4,2,4,42,0,3,2,40.78,11.86,17.05,-11.87,11.28,8.19,6.03,4.81
2,4,2,2,46,2,0,0,31.39,6.49,13.03,-11.87,15.9899,14.89,10.96,7.26
4,0,0,4,48,3,2,3,26.09,1.11,13.11,-11.87,16.2599,16.6899,15.73,11.02
2,0,1,4,49,1,0,2,32.54,4.05,16.6199,-11.8701,19.09,14.03,9.04,4.62
2,0,1,4,49,1,1,2,32.45,4.01,16.56,-11.88,19.04,14.11,9.21,4.62
3,0,3,4,46,1,2,1,32.0299,3.95,16.1899,-11.89,17.1199,12.94,10.38,7.38
4,2,3,4,43,0,3,2,39.31,10.65,16.75,-11.91,10.93,9.13,7.48,5.75
4,1,2,3,46,3,0,1,29.25,5.17,12.16,-11.92,13.8899,14.7199,13.88,10.93
1,3,0,4,48,3,0,0,37.43,8.30999,17.19,-11.93001,15.85,11.36,6.85999,3.01
3,4,1,2,46,1,2,0,33.33,7.08,14.31,-11.94,15.44,13.42,9.79,6.63
2,4,2,2,46,2,0,1,31.31,6.46,12.91,-11.94,16.12,14.86,11.08,7.26
2,0,4,4,46,2,1,0,32.2699,5.38,14.94,-11.9499,15.5099,14.58,10.32,7.01
4,0,2,4,46,3,0,1,27.8399,2.19999,13.69,-11.94991,15.3299,15.36,14.82,10.77
3,2,2,2,47,3,1,1,29.5,6.06999,11.48,-11.95001,13.4599,14.86,13.81,10.83
4,0,2,4,46,3,1,1,27.87,2.19999,13.71,-11.96001,15.27,15.43,14.8999,10.63
3,3,1,2,47,1,0,0,32.8799,6.84,14.0699,-11.97,15.2999,13.32,10.39,7.19
3,1,3,3,46,1,0,2,32.45,6.27999,14.2,-11.97001,14.7999,12.8799,11.09,8.30999
4,0,1,4,47,2,2,0,27.54,1.75,13.81,-11.98,16.23,17.48,13.4,9.8
4,3,2,2,45,3,2,0,30.7099,6.74,11.97,-11.9999,13.55,13.8899,12.8,10.34
4,0,4,4,44,2,2,1,29.9,3.37,14.53,-12,15.36,15.36,11.98,9.5
3,3,3,2,45,2,2,0,31.4199,6.98,12.43,-12.0099,14.54,13.79,11.62,9.22
3,2,3,4,44,0,2,3,40.19,11.1,17.08,-12.01,11.09,8.89,6.72999,4.92
1,3,1,3,48,3,0,2,35.93,7.55,16.37,-12.01,16.3,12.58,7.62,3.66
3,1,3,3,46,1,1,2,32.55,6.17,14.37,-12.01,14.7199,12.7099,11.1,8.36
2,2,0,2,50,1,0,0,33.95,6.43999,15.5,-12.01001,17.49,14.12,8.53,3.96999
2,2,0,2,50,1,1,1,33.93,6.49,15.42,-12.02,17.64,14.05,8.45999,4.01
2,4,4,3,43,2,0,0,34.3,7.71,14.56,-12.03,15.64,12.8799,8.84,6.06999
4,0,4,4,44,2,2,0,29.95,3.35,14.57,-12.03,15.39,15.24,11.8999,9.6
1,2,0,4,49,2,0,1,38.54,8.66,17.8499,-12.0301,17.22,11.25,4.56999,1.91
3,0,1,4,48,1,2,3,30.38,2.64,15.7099,-12.0301,18.68,14.8799,11.01,6.7
2,4,2,2,46,2,1,0,31.34,6.43,12.87,-12.04,16.02,14.87,11.09,7.37
3,0,3,4,46,1,1,2,31.7599,3.79,15.9,-12.0699,17,13.19,10.73,7.63
2,2,0,2,50,1,0,1,34.12,6.55,15.5,-12.07,17.49,14.05,8.3,3.98999
4,0,1,4,47,2,2,1,27.57,1.73999,13.76,-12.07001,16.43,17.44,13.3,9.76
4,4,1,2,45,2,1,0,31.16,6.75,12.32,-12.09,15.17,14.13,11.61,8.87
2,3,3,2,46,3,1,0,31.09,6.41,12.57,-12.11,14.29,14.45,12.2,9.01
4,0,3,4,45,1,3,2,31.14,3.06,15.97,-12.11,16.79,13.04,11.32,8.69
3,0,1,4,48,1,2,2,30.38,2.63,15.64,-12.11,18.75,14.76,11.06,6.78
4,0,2,4,46,3,1,0,27.93,2.16,13.66,-12.11,15.2299,15.34,15,10.67
3,2,2,2,47,3,1,0,29.65,6.02,11.51,-12.12,13.43,14.78,13.75,10.86
4,0,2,4,46,3,0,0,27.98,2.15,13.71,-12.12,15.27,15.3299,14.84,10.72
2,1,3,3,47,1,1,1,34.05,6.72999,15.2,-12.12001,15.53,12.65,9.56,6.29
4,4,1,2,45,2,1,1,31.22,6.78,12.31,-12.13,15.07,14.24,11.58,8.81
3,3,3,2,45,2,2,1,31.5,6.90999,12.46,-12.13001,14.49,13.69,11.73,9.21
3,3,1,2,47,1,0,1,33.1299,6.94,14.05,-12.1399,15.17,13.3,10.27,7.14
3,4,1,2,46,1,2,1,33.35,7.09,14.12,-12.14,15.62,13.36,9.84,6.61
3,1,4,3,45,2,0,0,31.05,6.09,12.82,-12.14,14.59,14.0999,11.8999,9.45
2,1,3,3,47,1,0,1,34.03,6.6,15.28,-12.15,15.61,12.67,9.55,6.26
3,1,4,3,45,2,0,1,31.13,6.09,12.8799,-12.1601,14.53,14.05,11.7999,9.53
1,3,0,4,48,3,0,2,37.72,8.33,17.22,-12.17,15.6299,11.21,6.84,3.05
4,4,1,2,45,2,0,0,31.1,6.65,12.28,-12.17,15.26,14.34,11.64,8.72
4,0,3,4,45,1,3,3,31.05,3.06,15.82,-12.17,16.66,13.18,11.29,8.95
3,0,3,4,46,1,2,0,32.0199,3.91,15.93,-12.1799,17.2,13.15,10.48,7.31
3,3,2,4,44,0,2,2,41.32,11.69,17.45,-12.18,11.33,8,5.89,4.32
4,2,0,2,48,3,3,0,29.04,5.63,11.23,-12.18,13.5,15.1299,14.21,11.25
4,3,2,4,43,0,2,2,40.45,11.39,16.88,-12.18,11.07,8.49,6.63,5.1
3,0,2,4,47,1,0,2,31.2,3.3,15.7099,-12.1901,17.62,13.94,10.85,7.37
4,4,1,2,45,2,0,1,31.19,6.76,12.23,-12.2,15.1,14.28,11.6,8.85
3,4,2,2,45,2,0,1,31.38,6.72,12.46,-12.2,15.39,14.29,11.28,8.46999
4,1,4,3,44,3,2,1,30.63,5.81,12.62,-12.2,13.26,13.86,13.22,10.6
1,2,1,4,48,3,0,1,37.57,8.28,17.09,-12.2,15.28,11.63,7.10999,3.03
3,0,2,4,47,1,0,3,31.03,3.25,15.58,-12.2,17.71,14.12,10.96,7.35
3,0,2,4,47,1,1,2,31.2599,3.30999,15.73,-12.21991,17.74,13.87,10.77,7.32
3,2,2,2,47,3,0,1,29.57,6.01,11.34,-12.22,13.5,14.81,13.76,10.99
1,3,1,3,48,3,0,0,35.93,7.48999,16.22,-12.22001,16.23,12.57,7.82999,3.73
2,1,0,2,51,3,0,0,28.63,4.77,11.62,-12.24,16.33,17.32,13.62,7.68999
3,0,3,4,46,1,0,2,32.0299,3.84,15.92,-12.2699,16.8,13.11,10.68,7.62
4,1,2,3,46,2,0,2,29.8499,5.22,12.36,-12.2699,14.67,14.9799,12.7099,10.2099
1,1,1,3,50,3,0,2,35.26,7.14,15.85,-12.27,15.95,13.26,8.43,4.10999
4,1,4,3,44,2,3,1,31.16,6.08,12.8,-12.28,14.03,13.75,12.01,10.18
3,3,2,4,44,0,2,3,41.32,11.5599,17.48,-12.2801,11.34,8.15,5.89,4.27
4,4,2,2,44,2,3,1,31.8,6.95999,12.5599,-12.28011,14.77,13.73,11.29,8.89
4,0,2,4,46,2,1,3,28.56,2.17,14.0999,-12.2901,15.69,16.47,12.94,10.07
3,0,2,4,47,1,2,0,31.25,3.33,15.6299,-12.2901,18.09,13.76,10.63,7.29
3,1,4,3,45,2,1,1,31.2099,6.05,12.86,-12.2999,14.43,14.16,11.79,9.5
4,1,4,3,44,3,2,0,30.6699,5.83,12.54,-12.2999,13.23,13.84,13.11,10.77
4,0,1,4,47,2,0,2,27.67,1.71,13.66,-12.3,16.14,17.44,13.4599,9.92
1,2,0,4,49,2,0,3,38.74,8.55,17.88,-12.31,17.23,11.21,4.56,1.83999
4,4,2,2,44,2,3,0,31.9,7.14,12.43,-12.33,14.78,13.61,11.21,8.93
4,1,3,3,45,3,0,2,30.15,5.55,12.27,-12.33,13.4,14.2,13.3899,11.03
2,1,0,2,51,3,0,1,28.91,4.75,11.83,-12.33,16.07,17.15,13.63,7.67
4,1,2,3,46,2,1,2,29.93,5.31999,12.28,-12.33001,14.61,14.7199,12.73,10.41
3,0,2,4,47,1,2,1,31.39,3.3,15.75,-12.34,17.96,13.9,10.67,7.04
4,2,3,4,43,0,2,3,39.57,10.72,16.5099,-12.3401,10.66,9.2,7.56,5.79
2,1,0,2,51,3,1,0,28.83,4.78,11.7099,-12.3401,16.27,17.08,13.58,7.75
1,2,1,4,48,3,0,0,37.69,8.3,17.04,-12.35,15.2999,11.64,6.93,3.1
3,0,3,4,46,1,1,3,31.9299,3.74,15.83,-12.3599,16.74,13.26,10.74,7.76
3,3,4,4,42,0,2,2,41.48,11.94,17.18,-12.36,10.38,7.96,6.21,4.84
4,4,2,4,42,0,2,2,41.07,11.83,16.88,-12.36,11.29,8.12999,6.14,4.66
1,3,0,3,49,2,0,2,37.41,7.82999,17.22,-12.36001,18.04,12.12,5.33,2.05
1,1,0,3,51,3,0,1,34.87,6.63,15.87,-12.37,16.38,13.93,8.28,4.03
2,1,0,2,51,3,1,1,28.77,4.7,11.7,-12.37,16.28,17.16,13.66,7.72
2,4,3,3,44,1,1,0,36.79,7.93999,16.48,-12.37001,15.55,10.95,7.39999,4.89
3,3,1,2,47,1,1,1,33.16,6.81999,13.9699,-12.37011,15.28,13.3099,10.39,7.07
1,2,0,4,49,2,0,2,38.59,8.57,17.64,-12.38,17.4199,11.36,4.59,1.83
2,3,3,2,46,3,0,0,31.35,6.43,12.54,-12.38,14.23,14.32,12.19,8.95
4,0,4,4,44,1,2,2,31.8699,3.5,15.9899,-12.38,16.11,12.59,11.01,8.94
2,4,3,3,44,1,0,1,36.66,7.96,16.31,-12.39,15.73,11.1,7.38,4.85999
4,1,4,3,44,2,3,0,31.2699,6,12.8799,-12.39,14.04,13.84,11.92,10.05
